SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;currentLocation;intersectionLocation;errAngle;errDistance;
1513353117.099584;1513353117.099584;1513353117.099621;0;184.1933504601446;-0.2760088955818614;0;
1513353117.109544;1513353117.109544;1513353117.109581;0;184.1933504601446;-0.2760088955818614;0;
1513353117.119591;1513353117.119591;1513353117.119627;0;184.1933504601446;-0.2760088955818614;0;
1513353117.129593;1513353117.129593;1513353117.129629;0;184.1933504601446;-0.2760088955818614;0;
1513353117.139585;1513353117.139585;1513353117.139623;0;184.1933504601446;-0.2760088955818614;0;
1513353117.149585;1513353117.149585;1513353117.149631;0;184.1933504601446;-0.2760088955818614;0;
1513353117.159592;1513353117.159592;1513353117.159631;0;184.1933504601446;-0.2760088955818614;0;
1513353117.169581;1513353117.169581;1513353117.169618;0;184.1933504601446;-0.2760088955818614;0;
1513353117.179592;1513353117.179592;1513353117.179631;0;184.1933504601446;-0.2760088955818614;0;
1513353117.189595;1513353117.189595;1513353117.189632;0;184.1933504601446;-0.2760088955818614;0;
1513353117.199606;1513353117.199606;1513353117.199644;0;184.1933504601446;-0.2760088955818614;0;
1513353117.209584;1513353117.209584;1513353117.209621;0;184.1933504601446;-0.2760088955818614;0;
1513353117.219586;1513353117.219586;1513353117.219625;0;184.1933504601446;-0.2760088955818614;0;
1513353117.229598;1513353117.229598;1513353117.229635;0;184.1933504601446;-0.2760088955818614;0;
1513353117.2396;1513353117.2396;1513353117.23964;0;184.1933504601446;-0.2760088955818614;0;
1513353117.249586;1513353117.249586;1513353117.249625;0;184.1933504601446;-0.2760088955818614;0;
1513353117.259584;1513353117.259584;1513353117.259622;0;184.1933504601446;-0.2760088955818614;0;
1513353117.269582;1513353117.269582;1513353117.269619;0;184.1933504601446;-0.2760088955818614;0;
1513353117.279595;1513353117.279595;1513353117.279633;0;184.1933504601446;-0.2760088955818614;0;
1513353117.289551;1513353117.289551;1513353117.289588;0;184.1933504601446;-0.2760088955818614;0;
1513353117.299589;1513353117.299589;1513353117.299625;0;184.1933504601446;-0.2760088955818614;0;
1513353117.309604;1513353117.309604;1513353117.30964;0;184.1933504601446;-0.2760088955818614;0;
1513353117.319602;1513353117.319602;1513353117.31964;0;184.1933504601446;-0.2760088955818614;0;
1513353117.32958;1513353117.32958;1513353117.329616;0;184.1933504601446;-0.2760088955818614;0;
1513353117.339598;1513353117.339598;1513353117.339635;0;184.1933504601446;-0.2760088955818614;0;
1513353117.349556;1513353117.349556;1513353117.349593;0;184.1933504601446;-0.2760088955818614;0;
1513353117.359636;1513353117.359636;1513353117.359674;0;184.1933504601446;-0.2760088955818614;0;
1513353117.369596;1513353117.369596;1513353117.369632;0;184.1933504601446;-0.2760088955818614;0;
1513353117.379598;1513353117.379598;1513353117.379634;0;184.1933504601446;-0.2760088955818614;0;
1513353117.389601;1513353117.389601;1513353117.389637;0;184.1933504601446;-0.2760088955818614;0;
1513353117.399601;1513353117.399601;1513353117.399637;0;184.1933504601446;-0.2760088955818614;0;
1513353117.409601;1513353117.409601;1513353117.409639;0;184.1933504601446;-0.2760088955818614;0;
1513353117.419624;1513353117.419624;1513353117.41969;0;184.1933504601446;-0.2760088955818614;0;
1513353117.429607;1513353117.429607;1513353117.429646;0;184.1933504601446;-0.2760088955818614;0;
1513353117.439599;1513353117.439599;1513353117.439636;0;184.1933504601446;-0.2760088955818614;0;
1513353117.449626;1513353117.449626;1513353117.449695;0;184.1933504601446;-0.2760088955818614;0;
1513353117.459638;1513353117.459638;1513353117.459707;0;184.1933504601446;-0.2760088955818614;0;
1513353117.469578;1513353117.469578;1513353117.469618;0;184.1933504601446;-0.2760088955818614;0;
1513353117.479598;1513353117.479598;1513353117.479634;0;184.1933504601446;-0.2760088955818614;0;
1513353117.489591;1513353117.489591;1513353117.489628;0;184.1933504601446;-0.2760088955818614;0;
1513353117.499592;1513353117.499592;1513353117.499628;0;184.1933504601446;-0.2760088955818614;0;
1513353117.50959;1513353117.50959;1513353117.509626;0;184.1933504601446;-0.2760088955818614;0;
1513353117.519585;1513353117.519585;1513353117.519621;0;184.1933504601446;-0.2760088955818614;0;
1513353117.529587;1513353117.529587;1513353117.529622;0;184.1933504601446;-0.2760088955818614;0;
1513353117.5396;1513353117.5396;1513353117.539639;0;184.1933504601446;-0.2760088955818614;0;
1513353117.549603;1513353117.549603;1513353117.549639;0;184.1933504601446;-0.2760088955818614;0;
1513353117.55961;1513353117.55961;1513353117.55965;0;184.1933504601446;-0.2760088955818614;0;
1513353117.569587;1513353117.569587;1513353117.569626;0;184.1933504601446;-0.2760088955818614;0;
1513353117.579616;1513353117.579616;1513353117.579682;0;184.1933504601446;-0.2760088955818614;0;
1513353117.589624;1513353117.589624;1513353117.589675;0;184.1933504601446;-0.2760088955818614;0;
1513353117.599603;1513353117.599603;1513353117.599643;0;184.1933504601446;-0.2760088955818614;0;
1513353117.609591;1513353117.609591;1513353117.609627;0;184.1933504601446;-0.2760088955818614;0;
1513353117.619593;1513353117.619593;1513353117.619629;0;184.1933504601446;-0.2760088955818614;0;
1513353117.629569;1513353117.629569;1513353117.629606;0;184.1933504601446;-0.2760088955818614;0;
1513353117.639595;1513353117.639595;1513353117.639637;0;184.1933504601446;-0.2760088955818614;0;
1513353117.64959;1513353117.64959;1513353117.649627;0;184.1933504601446;-0.2760088955818614;0;
1513353117.659595;1513353117.659595;1513353117.659633;0;184.1933504601446;-0.2760088955818614;0;
1513353117.66959;1513353117.66959;1513353117.669628;0;184.1933504601446;-0.2760088955818614;0;
1513353117.679599;1513353117.679599;1513353117.679636;0;184.1933504601446;-0.2760088955818614;0;
1513353117.689599;1513353117.689599;1513353117.689635;0;184.1933504601446;-0.2760088955818614;0;
1513353117.699609;1513353117.699609;1513353117.699647;0;184.1933504601446;-0.2760088955818614;0;
1513353117.709627;1513353117.709627;1513353117.70967;0;184.1933504601446;-0.2760088955818614;0;
1513353117.719594;1513353117.719594;1513353117.719631;0;184.1933504601446;-0.2760088955818614;0;
1513353117.729593;1513353117.729593;1513353117.729633;0;184.1933504601446;-0.2760088955818614;0;
1513353117.739599;1513353117.739599;1513353117.739637;0;184.1933504601446;-0.2760088955818614;0;
1513353117.749595;1513353117.749595;1513353117.749633;0;184.1933504601446;-0.2760088955818614;0;
1513353117.759597;1513353117.759597;1513353117.759634;0;184.1933504601446;-0.2760088955818614;0;
1513353117.76959;1513353117.76959;1513353117.769626;0;184.1933504601446;-0.2760088955818614;0;
1513353117.779598;1513353117.779598;1513353117.779635;0;184.1933504601446;-0.2760088955818614;0;
1513353117.789596;1513353117.789596;1513353117.789632;0;184.1933504601446;-0.2760088955818614;0;
1513353117.799591;1513353117.799591;1513353117.799628;0;184.1933504601446;-0.2760088955818614;0;
1513353117.809578;1513353117.809578;1513353117.809615;0;184.1933504601446;-0.2760088955818614;0;
1513353117.819587;1513353117.819587;1513353117.819623;0;184.1933504601446;-0.2760088955818614;0;
1513353117.829586;1513353117.829586;1513353117.829623;0;184.1933504601446;-0.2760088955818614;0;
1513353117.839554;1513353117.839554;1513353117.839592;0;184.1933504601446;-0.2760088955818614;0;
1513353117.849589;1513353117.849589;1513353117.849625;0;184.1933504601446;-0.2760088955818614;0;
1513353117.859602;1513353117.859602;1513353117.859643;0;184.1933504601446;-0.2760088955818614;0;
1513353117.869578;1513353117.869578;1513353117.869613;0;184.1933504601446;-0.2760088955818614;0;
1513353117.879533;1513353117.879533;1513353117.879569;0;184.1933504601446;-0.2760088955818614;0;
1513353117.889585;1513353117.889585;1513353117.889622;0;184.1933504601446;-0.2760088955818614;0;
1513353117.899633;1513353117.899633;1513353117.899686;0;184.1933504601446;-0.2760088955818614;0;
1513353117.909603;1513353117.909603;1513353117.909648;0;184.1933504601446;-0.2760088955818614;0;
1513353117.919596;1513353117.919596;1513353117.919633;0;184.1933504601446;-0.2760088955818614;0;
1513353117.929594;1513353117.929594;1513353117.92963;0;184.1933504601446;-0.2760088955818614;0;
1513353117.939605;1513353117.939605;1513353117.939645;0;184.1933504601446;-0.2760088955818614;0;
1513353117.9496;1513353117.9496;1513353117.949637;0;184.1933504601446;-0.2760088955818614;0;
1513353117.959603;1513353117.959603;1513353117.95964;0;184.1933504601446;-0.2760088955818614;0;
1513353117.9696;1513353117.9696;1513353117.969636;0;184.1933504601446;-0.2760088955818614;0;
1513353117.979706;1513353117.979706;1513353117.979741;0;184.1933504601446;-0.2760088955818614;0;
1513353117.989592;1513353117.989592;1513353117.989628;0;184.1933504601446;-0.2760088955818614;0;
1513353117.999556;1513353117.999556;1513353117.999594;0;184.1933504601446;-0.2760088955818614;0;
