SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;groundSpeed;
1513353120.876675;1513353120.876675;1513353120.876737;7.567974350576306;
1513353120.886709;1513353120.886709;1513353120.886752;7.587988238675275;
1513353120.896712;1513353120.896712;1513353120.896761;7.607892836787213;
1513353120.906717;1513353120.906717;1513353120.906779;7.62769907319711;
1513353120.916689;1513353120.916689;1513353120.916726;7.647396874089734;
1513353120.926716;1513353120.926716;1513353120.926777;7.666997082331697;
1513353120.936707;1513353120.936707;1513353120.936769;7.686489753819167;
1513353120.946692;1513353120.946692;1513353120.946753;7.705875865917707;
1513353120.956679;1513353120.956679;1513353120.956739;7.725166073917383;
1513353120.966682;1513353120.966682;1513353120.966725;7.744350576744856;
1513353120.976662;1513353120.976662;1513353120.976703;7.763430323372763;
1513353120.986716;1513353120.986716;1513353120.98678;7.782406220456895;
1513353120.996728;1513353120.996728;1513353120.996789;7.801279136328968;
1513353121.00673;1513353121.00673;1513353121.006789;7.820049904232232;
1513353121.016747;1513353121.016747;1513353121.016813;7.838728738367652;
1513353121.026763;1513353121.026763;1513353121.026822;7.857306056752877;
1513353121.036665;1513353121.036665;1513353121.036724;7.875782694282702;
1513353121.046734;1513353121.046734;1513353121.046792;7.894159453032552;
1513353121.056702;1513353121.056702;1513353121.056756;7.912437105062216;
1513353121.066662;1513353121.066662;1513353121.066695;7.930616395060688;
1513353121.076681;1513353121.076681;1513353121.076739;7.948707158668181;
1513353121.086719;1513353121.086719;1513353121.086777;7.966709132021043;
1513353121.096722;1513353121.096722;1513353121.096784;7.984613103799743;
1513353121.106725;1513353121.106725;1513353121.106784;8.002419895114835;
1513353121.116686;1513353121.116686;1513353121.116744;8.020130293845602;
1513353121.126717;1513353121.126717;1513353121.126777;8.037745057604301;
1513353121.13667;1513353121.13667;1513353121.13673;8.055273749345254;
1513353121.14672;1513353121.14672;1513353121.146777;8.072707357295979;
1513353121.156809;1513353121.156809;1513353121.156875;8.090046646837974;
1513353121.16669;1513353121.16669;1513353121.166733;8.107292354261702;
1513353121.176684;1513353121.176684;1513353121.176746;8.124453837245241;
1513353121.186725;1513353121.186725;1513353121.186788;8.14152226845885;
1513353121.196744;1513353121.196744;1513353121.196806;8.15849839319576;
1513353121.206728;1513353121.206728;1513353121.206793;8.175391441574483;
1513353121.216741;1513353121.216741;1513353121.216803;8.192201207842094;
1513353121.22676;1513353121.22676;1513353121.226822;8.208919127475687;
1513353121.236694;1513353121.236694;1513353121.236756;8.225546000617438;
1513353121.246732;1513353121.246732;1513353121.246799;8.242090931392326;
1513353121.256736;1513353121.256736;1513353121.256783;8.25854548285283;
1513353121.266747;1513353121.266747;1513353121.266808;8.274918692408292;
1513353121.276695;1513353121.276695;1513353121.276759;8.291202235206601;
1513353121.286729;1513353121.286729;1513353121.286789;8.307405077403143;
1513353121.296683;1513353121.296683;1513353121.296742;8.323519000964271;
1513353121.306733;1513353121.306733;1513353121.306801;8.339552897235166;
1513353121.316683;1513353121.316683;1513353121.316741;8.355498650488768;
1513353121.326688;1513353121.326688;1513353121.326748;8.371357077589069;
1513353121.336683;1513353121.336683;1513353121.336748;8.38713691063581;
1513353121.3467;1513353121.3467;1513353121.346762;8.402830146167503;
1513353121.356684;1513353121.356684;1513353121.356741;8.418437573221265;
1513353121.366698;1513353121.366698;1513353121.366758;8.433967772132778;
1513353121.376699;1513353121.376699;1513353121.376736;8.449420638159769;
1513353121.386648;1513353121.386648;1513353121.386698;8.464788374204849;
1513353121.396679;1513353121.396679;1513353121.396743;8.480071785635028;
1513353121.406737;1513353121.406737;1513353121.406797;8.49527930440486;
1513353121.416752;1513353121.416752;1513353121.416802;8.510410854592516;
1513353121.426687;1513353121.426687;1513353121.426741;8.525466409952109;
1513353121.436861;1513353121.436861;1513353121.436926;8.540445984771317;
1513353121.446706;1513353121.446706;1513353121.446766;8.555349629700091;
1513353121.456686;1513353121.456686;1513353121.456738;8.570177428234452;
1513353121.466694;1513353121.466694;1513353121.466749;8.58492206037249;
1513353121.476749;1513353121.476749;1513353121.476807;8.599584446680838;
1513353121.486701;1513353121.486701;1513353121.486762;8.614172811442574;
1513353121.496694;1513353121.496694;1513353121.496743;8.628679889523244;
1513353121.506686;1513353121.506686;1513353121.506733;8.643106533159868;
1513353121.516698;1513353121.516698;1513353121.516759;8.657453549691446;
1513353121.526732;1513353121.526732;1513353121.526796;8.671728901557673;
1513353121.53673;1513353121.53673;1513353121.536795;8.685925403851924;
1513353121.546758;1513353121.546758;1513353121.54682;8.700043821051281;
1513353121.556853;1513353121.556853;1513353121.556919;8.714084880862474;
1513353121.566742;1513353121.566742;1513353121.566807;8.728049276973852;
1513353121.576721;1513353121.576721;1513353121.576789;8.741944675281109;
1513353121.586686;1513353121.586686;1513353121.586727;8.755770972147459;
1513353121.596692;1513353121.596692;1513353121.596729;8.769521182218854;
