SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;latitude;longitude;
1513353119.867887;1513353119.867887;1513353119.867953;57.77336154493464;12.76694512235394;
1513353119.878236;1513353119.878236;1513353119.878298;57.77336154493464;12.76694512235394;
1513353119.887787;1513353119.887787;1513353119.887854;57.77336154493464;12.76695512235394;
1513353119.89804;1513353119.89804;1513353119.898106;57.77336154493464;12.76695512235394;
1513353119.907765;1513353119.907765;1513353119.907829;57.77336154493464;12.76695512235394;
1513353119.917808;1513353119.917808;1513353119.917873;57.77336154493464;12.76695512235394;
1513353119.92792;1513353119.92792;1513353119.927993;57.77336154493464;12.76695512235394;
1513353119.93778;1513353119.93778;1513353119.937845;57.77336154493464;12.76695512235394;
1513353119.947884;1513353119.947884;1513353119.947952;57.77336154493464;12.76695512235394;
1513353119.957753;1513353119.957753;1513353119.957817;57.77336154493464;12.76695512235394;
1513353119.968023;1513353119.968023;1513353119.968088;57.77336154493464;12.76695512235394;
1513353119.977921;1513353119.977921;1513353119.977986;57.77336154493464;12.76696512235394;
1513353119.987762;1513353119.987762;1513353119.987826;57.77336154493464;12.76696512235394;
1513353119.997847;1513353119.997847;1513353119.997914;57.77336154493464;12.76696512235394;
1513353120.007755;1513353120.007755;1513353120.007816;57.77336154493464;12.76696512235394;
1513353120.017932;1513353120.017932;1513353120.017995;57.77336154493464;12.76696512235394;
1513353120.027785;1513353120.027785;1513353120.027887;57.77335154493464;12.76696512235394;
1513353120.037733;1513353120.037733;1513353120.037772;57.77335154493464;12.76696512235394;
1513353120.048009;1513353120.048009;1513353120.048331;57.77335154493464;12.76696512235394;
1513353120.057775;1513353120.057775;1513353120.057884;57.77335154493464;12.76696512235394;
1513353120.067885;1513353120.067885;1513353120.067948;57.77335154493464;12.76697512235394;
1513353120.077956;1513353120.077956;1513353120.078015;57.77335154493464;12.76697512235394;
1513353120.088395;1513353120.088395;1513353120.088457;57.77335154493464;12.76697512235394;
1513353120.097761;1513353120.097761;1513353120.097825;57.77335154493464;12.76697512235394;
1513353120.107762;1513353120.107762;1513353120.107843;57.77335154493464;12.76697512235394;
1513353120.117758;1513353120.117758;1513353120.117821;57.77335154493464;12.76697512235394;
1513353120.127756;1513353120.127756;1513353120.12782;57.77335154493464;12.76697512235394;
1513353120.138255;1513353120.138255;1513353120.138318;57.77335154493464;12.76697512235394;
1513353120.147744;1513353120.147744;1513353120.147785;57.77335154493464;12.76698512235394;
1513353120.157774;1513353120.157774;1513353120.157836;57.77335154493464;12.76698512235394;
1513353120.168084;1513353120.168084;1513353120.16815;57.77335154493464;12.76698512235394;
1513353120.177731;1513353120.177731;1513353120.177812;57.77335154493464;12.76698512235394;
1513353120.18775;1513353120.18775;1513353120.187789;57.77335154493464;12.76698512235394;
1513353120.197856;1513353120.197856;1513353120.197902;57.77335154493464;12.76698512235394;
1513353120.20793;1513353120.20793;1513353120.207994;57.77335154493464;12.76698512235394;
1513353120.217759;1513353120.217759;1513353120.217846;57.77335154493464;12.76698512235394;
1513353120.227938;1513353120.227938;1513353120.228002;57.77335154493464;12.76699512235393;
1513353120.237761;1513353120.237761;1513353120.237832;57.77335154493464;12.76699512235393;
1513353120.247768;1513353120.247768;1513353120.247833;57.77335154493464;12.76699512235393;
1513353120.258059;1513353120.258059;1513353120.258123;57.77335154493464;12.76699512235393;
1513353120.267751;1513353120.267751;1513353120.268045;57.77335154493464;12.76699512235393;
1513353120.277739;1513353120.277739;1513353120.277776;57.77335154493464;12.76699512235393;
1513353120.287725;1513353120.287725;1513353120.287791;57.77335154493464;12.76699512235393;
1513353120.297764;1513353120.297764;1513353120.297829;57.77335154493464;12.76699512235393;
1513353120.307744;1513353120.307744;1513353120.307786;57.77335154493464;12.76699512235393;
1513353120.317777;1513353120.317777;1513353120.317846;57.77335154493464;12.76700512235393;
1513353120.327772;1513353120.327772;1513353120.327834;57.77335154493464;12.76700512235393;
1513353120.337983;1513353120.337983;1513353120.338022;57.77335154493464;12.76700512235393;
1513353120.347786;1513353120.347786;1513353120.347851;57.77335154493464;12.76700512235393;
1513353120.358007;1513353120.358007;1513353120.358073;57.77335154493464;12.76700512235393;
1513353120.367952;1513353120.367952;1513353120.368029;57.77335154493464;12.76700512235393;
1513353120.377766;1513353120.377766;1513353120.377829;57.77335154493464;12.76700512235393;
1513353120.387894;1513353120.387894;1513353120.387958;57.77335154493464;12.76700512235393;
1513353120.397764;1513353120.397764;1513353120.397831;57.77335154493464;12.76701512235393;
1513353120.408133;1513353120.408133;1513353120.408198;57.77335154493464;12.76701512235393;
1513353120.417944;1513353120.417944;1513353120.41801;57.77335154493464;12.76701512235393;
1513353120.427771;1513353120.427771;1513353120.427834;57.77335154493464;12.76701512235393;
1513353120.438009;1513353120.438009;1513353120.438047;57.77335154493464;12.76701512235393;
1513353120.448014;1513353120.448014;1513353120.448074;57.77335154493464;12.76701512235393;
1513353120.457747;1513353120.457747;1513353120.45781;57.77335154493464;12.76701512235393;
1513353120.467871;1513353120.467871;1513353120.467936;57.77335154493464;12.76702512235393;
1513353120.477793;1513353120.477793;1513353120.477861;57.77335154493464;12.76702512235393;
1513353120.487769;1513353120.487769;1513353120.487832;57.77335154493464;12.76702512235393;
1513353120.497768;1513353120.497768;1513353120.497832;57.77335154493464;12.76702512235393;
1513353120.508022;1513353120.508022;1513353120.508072;57.77334154493464;12.76702512235393;
1513353120.517775;1513353120.517775;1513353120.517829;57.77334154493464;12.76702512235393;
1513353120.527781;1513353120.527781;1513353120.527846;57.77334154493464;12.76702512235393;
1513353120.538623;1513353120.538623;1513353120.538691;57.77334154493464;12.76702512235393;
1513353120.54785;1513353120.54785;1513353120.54789;57.77334154493464;12.76703512235393;
1513353120.557769;1513353120.557769;1513353120.557834;57.77334154493464;12.76703512235393;
1513353120.56782;1513353120.56782;1513353120.567859;57.77334154493464;12.76703512235393;
1513353120.577752;1513353120.577752;1513353120.577814;57.77334154493464;12.76703512235393;
1513353120.587797;1513353120.587797;1513353120.58786;57.77334154493464;12.76703512235393;
1513353120.598097;1513353120.598097;1513353120.598157;57.77334154493464;12.76703512235393;
1513353120.607769;1513353120.607769;1513353120.607829;57.77334154493464;12.76703512235393;
1513353120.61777;1513353120.61777;1513353120.617836;57.77334154493464;12.76703512235393;
1513353120.627927;1513353120.627927;1513353120.627993;57.77334154493464;12.76704512235393;
1513353120.637751;1513353120.637751;1513353120.637816;57.77334154493464;12.76704512235393;
1513353120.647816;1513353120.647816;1513353120.647878;57.77334154493464;12.76704512235393;
1513353120.658085;1513353120.658085;1513353120.658146;57.77334154493464;12.76704512235393;
1513353120.667809;1513353120.667809;1513353120.667871;57.77334154493464;12.76704512235393;
1513353120.67777;1513353120.67777;1513353120.677833;57.77334154493464;12.76704512235393;
1513353120.68805;1513353120.68805;1513353120.688105;57.77334154493464;12.76704512235393;
1513353120.697772;1513353120.697772;1513353120.697838;57.77334154493464;12.76705512235393;
1513353120.70778;1513353120.70778;1513353120.707842;57.77334154493464;12.76705512235393;
1513353120.717765;1513353120.717765;1513353120.717821;57.77334154493464;12.76705512235393;
1513353120.728319;1513353120.728319;1513353120.728431;57.77334154493464;12.76705512235393;
1513353120.737918;1513353120.737918;1513353120.737956;57.77334154493464;12.76705512235393;
1513353120.747774;1513353120.747774;1513353120.747841;57.77334154493464;12.76705512235393;
1513353120.757897;1513353120.757897;1513353120.757959;57.77334154493464;12.76705512235393;
1513353120.767852;1513353120.767852;1513353120.767917;57.77334154493464;12.76706512235393;
1513353120.7778;1513353120.7778;1513353120.777865;57.77334154493464;12.76706512235393;
1513353120.787784;1513353120.787784;1513353120.787868;57.77334154493464;12.76706512235393;
1513353120.797806;1513353120.797806;1513353120.797871;57.77334154493464;12.76706512235393;
1513353120.807779;1513353120.807779;1513353120.808076;57.77334154493464;12.76706512235393;
1513353120.817777;1513353120.817777;1513353120.817841;57.77334154493464;12.76706512235393;
1513353120.827779;1513353120.827779;1513353120.827842;57.77334154493464;12.76706512235393;
1513353120.838291;1513353120.838291;1513353120.838354;57.77334154493464;12.76706512235393;
1513353120.847777;1513353120.847777;1513353120.847831;57.77334154493464;12.76707512235393;
1513353120.857829;1513353120.857829;1513353120.857895;57.77334154493464;12.76707512235393;
1513353120.867855;1513353120.867855;1513353120.867921;57.77334154493464;12.76707512235393;
1513353120.877965;1513353120.877965;1513353120.878031;57.77334154493464;12.76707512235393;
1513353120.887899;1513353120.887899;1513353120.887964;57.77334154493464;12.76707512235393;
1513353120.897812;1513353120.897812;1513353120.897878;57.77334154493464;12.76707512235393;
1513353120.907862;1513353120.907862;1513353120.908886;57.77334154493464;12.76707512235393;
1513353120.91815;1513353120.91815;1513353120.918214;57.77334154493464;12.76708512235393;
1513353120.927773;1513353120.927773;1513353120.927834;57.77334154493464;12.76708512235393;
1513353120.937906;1513353120.937906;1513353120.937968;57.77334154493464;12.76708512235393;
1513353120.94789;1513353120.94789;1513353120.947955;57.77333154493463;12.76708512235393;
1513353120.957867;1513353120.957867;1513353120.957932;57.77333154493463;12.76708512235393;
1513353120.967783;1513353120.967783;1513353120.967851;57.77333154493463;12.76708512235393;
1513353120.977777;1513353120.977777;1513353120.977845;57.77333154493463;12.76708512235393;
1513353120.987925;1513353120.987925;1513353120.987965;57.77333154493463;12.76709512235393;
1513353120.997785;1513353120.997785;1513353120.997853;57.77333154493463;12.76709512235393;
1513353121.008598;1513353121.008598;1513353121.008663;57.77333154493463;12.76709512235393;
1513353121.017785;1513353121.017785;1513353121.01785;57.77333154493463;12.76709512235393;
1513353121.028079;1513353121.028079;1513353121.028143;57.77333154493463;12.76709512235393;
1513353121.038458;1513353121.038458;1513353121.038497;57.77333154493463;12.76709512235393;
1513353121.048328;1513353121.048328;1513353121.048398;57.77333154493463;12.76709512235393;
1513353121.057859;1513353121.057859;1513353121.057923;57.77333154493463;12.76710512235393;
1513353121.067759;1513353121.067759;1513353121.067797;57.77333154493463;12.76710512235393;
1513353121.077782;1513353121.077782;1513353121.077847;57.77333154493463;12.76710512235393;
1513353121.088186;1513353121.088186;1513353121.088248;57.77333154493463;12.76710512235393;
1513353121.097811;1513353121.097811;1513353121.097875;57.77333154493463;12.76710512235393;
1513353121.107866;1513353121.107866;1513353121.107922;57.77333154493463;12.76710512235393;
1513353121.117768;1513353121.117768;1513353121.117833;57.77333154493463;12.76710512235393;
1513353121.127776;1513353121.127776;1513353121.127838;57.77333154493463;12.76711512235393;
1513353121.137951;1513353121.137951;1513353121.13799;57.77333154493463;12.76711512235393;
1513353121.147768;1513353121.147768;1513353121.147811;57.77333154493463;12.76711512235393;
1513353121.157774;1513353121.157774;1513353121.157829;57.77333154493463;12.76711512235393;
1513353121.167782;1513353121.167782;1513353121.16784;57.77333154493463;12.76711512235393;
1513353121.177784;1513353121.177784;1513353121.177847;57.77333154493463;12.76711512235393;
1513353121.187821;1513353121.187821;1513353121.187877;57.77333154493463;12.76711512235393;
1513353121.198152;1513353121.198152;1513353121.198215;57.77333154493463;12.76712512235393;
1513353121.207978;1513353121.207978;1513353121.208015;57.77333154493463;12.76712512235393;
1513353121.218025;1513353121.218025;1513353121.218066;57.77333154493463;12.76712512235393;
1513353121.227771;1513353121.227771;1513353121.227817;57.77333154493463;12.76712512235393;
1513353121.237792;1513353121.237792;1513353121.237859;57.77333154493463;12.76712512235393;
1513353121.247823;1513353121.247823;1513353121.247889;57.77333154493463;12.76712512235393;
1513353121.257789;1513353121.257789;1513353121.25785;57.77333154493463;12.76713512235393;
1513353121.267769;1513353121.267769;1513353121.267807;57.77333154493463;12.76713512235393;
1513353121.277966;1513353121.277966;1513353121.278026;57.77333154493463;12.76713512235393;
1513353121.28776;1513353121.28776;1513353121.287798;57.77333154493463;12.76713512235393;
1513353121.297778;1513353121.297778;1513353121.297845;57.77333154493463;12.76713512235393;
1513353121.30779;1513353121.30779;1513353121.307858;57.77333154493463;12.76713512235393;
1513353121.318389;1513353121.318389;1513353121.318452;57.77333154493463;12.76713512235393;
1513353121.32834;1513353121.32834;1513353121.328384;57.77333154493463;12.76714512235393;
1513353121.337782;1513353121.337782;1513353121.337844;57.77333154493463;12.76714512235393;
1513353121.347787;1513353121.347787;1513353121.347851;57.77333154493463;12.76714512235393;
1513353121.358128;1513353121.358128;1513353121.358183;57.77332154493463;12.76714512235393;
1513353121.367928;1513353121.367928;1513353121.367992;57.77332154493463;12.76714512235393;
1513353121.37779;1513353121.37779;1513353121.377854;57.77332154493463;12.76714512235393;
1513353121.387992;1513353121.387992;1513353121.388049;57.77332154493463;12.76714512235393;
1513353121.397766;1513353121.397766;1513353121.397804;57.77332154493463;12.76715512235393;
1513353121.407817;1513353121.407817;1513353121.407883;57.77332154493463;12.76715512235393;
1513353121.417916;1513353121.417916;1513353121.417953;57.77332154493463;12.76715512235393;
1513353121.427779;1513353121.427779;1513353121.427844;57.77332154493463;12.76715512235393;
1513353121.438406;1513353121.438406;1513353121.438469;57.77332154493463;12.76715512235393;
1513353121.447776;1513353121.447776;1513353121.447816;57.77332154493463;12.76715512235393;
1513353121.457839;1513353121.457839;1513353121.457901;57.77332154493463;12.76716512235393;
1513353121.467947;1513353121.467947;1513353121.46801;57.77332154493463;12.76716512235393;
1513353121.47804;1513353121.47804;1513353121.478099;57.77332154493463;12.76716512235393;
1513353121.487796;1513353121.487796;1513353121.487856;57.77332154493463;12.76716512235393;
1513353121.49782;1513353121.49782;1513353121.497889;57.77332154493463;12.76716512235393;
1513353121.507874;1513353121.507874;1513353121.507912;57.77332154493463;12.76716512235393;
1513353121.517996;1513353121.517996;1513353121.518034;57.77332154493463;12.76716512235393;
1513353121.527859;1513353121.527859;1513353121.527922;57.77332154493463;12.76717512235393;
1513353121.538192;1513353121.538192;1513353121.538258;57.77332154493463;12.76717512235393;
1513353121.548087;1513353121.548087;1513353121.548127;57.77332154493463;12.76717512235393;
1513353121.558116;1513353121.558116;1513353121.558184;57.77332154493463;12.76717512235393;
1513353121.568206;1513353121.568206;1513353121.568272;57.77332154493463;12.76717512235393;
1513353121.577763;1513353121.577763;1513353121.577802;57.77332154493463;12.76717512235393;
1513353121.587788;1513353121.587788;1513353121.587825;57.77332154493463;12.76717512235393;
1513353121.597827;1513353121.597827;1513353121.598062;57.77332154493463;12.76718512235393;
1513353121.607859;1513353121.607859;1513353121.60791;57.77332154493463;12.76718512235393;
1513353121.617765;1513353121.617765;1513353121.617803;57.77332154493463;12.76718512235393;
1513353121.628121;1513353121.628121;1513353121.628185;57.77332154493463;12.76718512235393;
1513353121.638025;1513353121.638025;1513353121.638084;57.77332154493463;12.76718512235393;
1513353121.647758;1513353121.647758;1513353121.647797;57.77332154493463;12.76718512235393;
1513353121.657979;1513353121.657979;1513353121.658044;57.77332154493463;12.76719512235393;
1513353121.667846;1513353121.667846;1513353121.667912;57.77332154493463;12.76719512235393;
1513353121.677849;1513353121.677849;1513353121.677888;57.77332154493463;12.76719512235393;
1513353121.688268;1513353121.688268;1513353121.688322;57.77332154493463;12.76719512235393;
1513353121.697794;1513353121.697794;1513353121.697862;57.77332154493463;12.76719512235393;
1513353121.707852;1513353121.707852;1513353121.707892;57.77332154493463;12.76719512235393;
1513353121.721103;1513353121.721103;1513353121.72194;57.77332154493463;12.76719512235393;
1513353121.727801;1513353121.727801;1513353121.727868;57.77332154493463;12.76720512235393;
1513353121.738092;1513353121.738092;1513353121.738134;57.77332154493463;12.76720512235393;
1513353121.747772;1513353121.747772;1513353121.747845;57.77332154493463;12.76720512235393;
1513353121.758153;1513353121.758153;1513353121.758221;57.77331154493463;12.76720512235393;
1513353121.768462;1513353121.768462;1513353121.768529;57.77331154493463;12.76720512235393;
1513353121.778503;1513353121.778503;1513353121.778563;57.77331154493463;12.76720512235393;
1513353121.788801;1513353121.788801;1513353121.788859;57.77331154493463;12.76721512235393;
1513353121.797767;1513353121.797767;1513353121.797806;57.77331154493463;12.76721512235393;
1513353121.808381;1513353121.808381;1513353121.808449;57.77331154493463;12.76721512235393;
1513353121.817852;1513353121.817852;1513353121.81789;57.77331154493463;12.76721512235393;
1513353121.827903;1513353121.827903;1513353121.828378;57.77331154493463;12.76721512235393;
1513353121.837806;1513353121.837806;1513353121.837871;57.77331154493463;12.76721512235393;
1513353121.847962;1513353121.847962;1513353121.848029;57.77331154493463;12.76722512235393;
1513353121.857941;1513353121.857941;1513353121.85806;57.77331154493463;12.76722512235393;
1513353121.867779;1513353121.867779;1513353121.867818;57.77331154493463;12.76722512235393;
1513353121.877801;1513353121.877801;1513353121.877867;57.77331154493463;12.76722512235393;
1513353121.887773;1513353121.887773;1513353121.887811;57.77331154493463;12.76722512235393;
1513353121.898047;1513353121.898047;1513353121.89811;57.77331154493463;12.76722512235393;
1513353121.90796;1513353121.90796;1513353121.908012;57.77331154493463;12.76722512235393;
1513353121.917806;1513353121.917806;1513353121.917873;57.77331154493463;12.76723512235393;
1513353121.92781;1513353121.92781;1513353121.927879;57.77331154493463;12.76723512235393;
1513353121.937769;1513353121.937769;1513353121.93786;57.77331154493463;12.76723512235393;
1513353121.947986;1513353121.947986;1513353121.948053;57.77331154493463;12.76723512235393;
1513353121.95802;1513353121.95802;1513353121.958087;57.77331154493463;12.76723512235393;
1513353121.967827;1513353121.967827;1513353121.967894;57.77331154493463;12.76723512235393;
1513353121.977884;1513353121.977884;1513353121.97795;57.77331154493463;12.76724512235393;
1513353121.987928;1513353121.987928;1513353121.987993;57.77331154493463;12.76724512235393;
1513353121.997891;1513353121.997891;1513353121.997933;57.77331154493463;12.76724512235393;
1513353122.008048;1513353122.008048;1513353122.008108;57.77331154493463;12.76724512235393;
1513353122.017816;1513353122.017816;1513353122.01786;57.77331154493463;12.76724512235393;
1513353122.028054;1513353122.028054;1513353122.02812;57.77331154493463;12.76724512235393;
1513353122.037848;1513353122.037848;1513353122.037903;57.77331154493463;12.76725512235392;
1513353122.047997;1513353122.047997;1513353122.048063;57.77331154493463;12.76725512235392;
1513353122.05795;1513353122.05795;1513353122.058014;57.77331154493463;12.76725512235392;
1513353122.067808;1513353122.067808;1513353122.067874;57.77331154493463;12.76725512235392;
1513353122.077839;1513353122.077839;1513353122.077877;57.77331154493463;12.76725512235392;
1513353122.087966;1513353122.087966;1513353122.088023;57.77331154493463;12.76725512235392;
1513353122.097825;1513353122.097825;1513353122.097895;57.77331154493463;12.76726512235392;
1513353122.107992;1513353122.107992;1513353122.108054;57.77331154493463;12.76726512235392;
1513353122.117821;1513353122.117821;1513353122.117882;57.77331154493463;12.76726512235392;
1513353122.127834;1513353122.127834;1513353122.127897;57.77331154493463;12.76726512235392;
1513353122.138415;1513353122.138415;1513353122.138454;57.77331154493463;12.76726512235392;
1513353122.148252;1513353122.148252;1513353122.14832;57.77331154493463;12.76726512235392;
1513353122.157796;1513353122.157796;1513353122.157863;57.77330154493463;12.76726512235392;
1513353122.167818;1513353122.167818;1513353122.167884;57.77330154493463;12.76727512235392;
1513353122.177813;1513353122.177813;1513353122.177879;57.77330154493463;12.76727512235392;
1513353122.187817;1513353122.187817;1513353122.187881;57.77330154493463;12.76727512235392;
1513353122.197793;1513353122.197793;1513353122.197858;57.77330154493463;12.76727512235392;
1513353122.208364;1513353122.208364;1513353122.20843;57.77330154493463;12.76727512235392;
1513353122.218039;1513353122.218039;1513353122.218101;57.77330154493463;12.76727512235392;
1513353122.228217;1513353122.228217;1513353122.228255;57.77330154493463;12.76728512235392;
1513353122.238066;1513353122.238066;1513353122.238104;57.77330154493463;12.76728512235392;
1513353122.247816;1513353122.247816;1513353122.247889;57.77330154493463;12.76728512235392;
1513353122.258058;1513353122.258058;1513353122.258122;57.77330154493463;12.76728512235392;
1513353122.268141;1513353122.268141;1513353122.268213;57.77330154493463;12.76728512235392;
1513353122.277776;1513353122.277776;1513353122.277814;57.77330154493463;12.76728512235392;
1513353122.287986;1513353122.287986;1513353122.28805;57.77330154493463;12.76729512235392;
1513353122.297813;1513353122.297813;1513353122.297874;57.77330154493463;12.76729512235392;
1513353122.307812;1513353122.307812;1513353122.307875;57.77330154493463;12.76729512235392;
1513353122.317819;1513353122.317819;1513353122.31788;57.77330154493463;12.76729512235392;
1513353122.328769;1513353122.328769;1513353122.328831;57.77330154493463;12.76729512235392;
1513353122.337924;1513353122.337924;1513353122.337989;57.77330154493463;12.76729512235392;
1513353122.347815;1513353122.347815;1513353122.347875;57.77330154493463;12.76730512235392;
1513353122.357894;1513353122.357894;1513353122.357933;57.77330154493463;12.76730512235392;
1513353122.367918;1513353122.367918;1513353122.36798;57.77330154493463;12.76730512235392;
1513353122.377803;1513353122.377803;1513353122.377868;57.77330154493463;12.76730512235392;
1513353122.388608;1513353122.388608;1513353122.38867;57.77330154493463;12.76730512235392;
1513353122.397804;1513353122.397804;1513353122.397847;57.77330154493463;12.76730512235392;
1513353122.40781;1513353122.40781;1513353122.407876;57.77330154493463;12.76731512235392;
1513353122.417814;1513353122.417814;1513353122.417857;57.77330154493463;12.76731512235392;
1513353122.427811;1513353122.427811;1513353122.427867;57.77330154493463;12.76731512235392;
1513353122.437817;1513353122.437817;1513353122.437881;57.77330154493463;12.76731512235392;
1513353122.447817;1513353122.447817;1513353122.44787;57.77330154493463;12.76731512235392;
1513353122.457827;1513353122.457827;1513353122.457887;57.77330154493463;12.76731512235392;
1513353122.467815;1513353122.467815;1513353122.467879;57.77330154493463;12.76732512235392;
