SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;acceleration;steering;isValid;
1513176473.10299;1513176473.10299;1513176473.103108;2.985111;-0.0009503742;1;
1513176473.112903;1513176473.112903;1513176473.11319;2.992366;-0.0009090042;1;
1513176473.122931;1513176473.122931;1513176473.12304;3;-0.0008675765;1;
1513176473.132905;1513176473.132905;1513176473.133067;3;-0.0008262316;1;
1513176473.142674;1513176473.142674;1513176473.142788;3;-0.0007849611;1;
1513176473.152853;1513176473.152853;1513176473.152953;3;-0.0007437731;1;
1513176473.162657;1513176473.162657;1513176473.162753;3;-0.0007026675;1;
1513176473.172777;1513176473.172777;1513176473.172891;3;-0.0006616619;1;
1513176473.182822;1513176473.182822;1513176473.182943;3;-0.0006207383;1;
1513176473.192874;1513176473.192874;1513176473.192995;2.931902;-0.0005798966;1;
1513176473.202713;1513176473.202713;1513176473.202811;2.938987;-0.0005389961;1;
1513176473.213924;1513176473.213924;1513176473.214027;2.946073;-0.0004981775;1;
1513176473.223976;1513176473.223976;1513176473.224348;2.95211;-0.0004572258;1;
1513176473.233106;1513176473.233106;1513176473.233203;2.95211;-0.0004163559;1;
1513176473.243215;1513176473.243215;1513176473.243323;2.95211;-0.0003755677;1;
1513176473.253668;1513176473.253668;1513176473.253787;2.953051;-0.0003344358;1;
1513176473.263031;1513176473.263031;1513176473.263153;2.953051;-0.000292826;1;
1513176473.272665;1513176473.272665;1513176473.272771;2.953051;-0.0002512994;1;
1513176473.282672;1513176473.282672;1513176473.282778;2.953051;-0.0002098557;1;
1513176473.293178;1513176473.293178;1513176473.293301;2.953051;-0.000168495;1;
1513176473.30286;1513176473.30286;1513176473.302971;2.924812;-0.0001272171;1;
1513176473.31265;1513176473.31265;1513176473.312733;2.924812;-8.602163e-05;1;
1513176473.322655;1513176473.322655;1513176473.322746;2.924812;-4.49086e-05;1;
1513176473.343835;1513176473.343835;1513176473.34395;2.904316;-1.364248e-06;1;
1513176473.344688;1513176473.344688;1513176473.344826;2.904316;4.209301e-05;1;
1513176473.354969;1513176473.354969;1513176473.355079;2.904316;8.546335e-05;1;
1513176473.367358;1513176473.367358;1513176473.367516;2.904316;0.000128747;1;
1513176473.379933;1513176473.379933;1513176473.380169;2.904316;0.000171944;1;
1513176473.384956;1513176473.384956;1513176473.385072;2.904316;0.0002150546;1;
1513176473.395117;1513176473.395117;1513176473.396374;2.904316;0.0002580791;1;
1513176473.404524;1513176473.404524;1513176473.404585;2.904316;0.0003010174;1;
1513176473.414823;1513176473.414823;1513176473.41495;2.904316;0.0003438699;1;
1513176473.424355;1513176473.424355;1513176473.424494;2.904316;0.0003866367;1;
1513176473.435319;1513176473.435319;1513176473.435423;2.807783;0.0004300804;1;
1513176473.444334;1513176473.444334;1513176473.444394;2.807783;0.0004734371;1;
1513176473.454295;1513176473.454295;1513176473.45439;2.803979;0.0005167072;1;
1513176473.464326;1513176473.464326;1513176473.46445;2.802843;0.0005598907;1;
1513176473.474311;1513176473.474311;1513176473.474418;2.802843;0.0006029878;1;
1513176473.484322;1513176473.484322;1513176473.484421;2.802843;0.0006459988;1;
1513176473.494258;1513176473.494258;1513176473.494501;2.802843;0.0006889237;1;
1513176473.511987;1513176473.511987;1513176473.512097;2.802843;0.0007317628;1;
1513176473.514444;1513176473.514444;1513176473.514547;2.78651;0.0007745162;1;
1513176473.527713;1513176473.527713;1513176473.527844;2.78651;0.000817184;1;
1513176473.535048;1513176473.535048;1513176473.535155;2.78651;0.0008597666;1;
1513176473.544571;1513176473.544571;1513176473.545098;2.78651;0.000902264;1;
1513176473.558078;1513176473.558078;1513176473.558362;2.78651;0.0009446764;1;
1513176473.564943;1513176473.564943;1513176473.56702;2.78651;0.000987004;1;
1513176473.574906;1513176473.574906;1513176473.575027;2.78651;0.001029247;1;
1513176473.584272;1513176473.584272;1513176473.584532;2.780802;0.001068776;1;
1513176473.594315;1513176473.594315;1513176473.594415;2.780802;0.001108711;1;
1513176473.604678;1513176473.604678;1513176473.605091;2.780802;0.001148567;1;
1513176473.614442;1513176473.614442;1513176473.614556;2.780802;0.001189136;1;
1513176473.625082;1513176473.625082;1513176473.625191;2.780802;0.001229624;1;
1513176473.634447;1513176473.634447;1513176473.634543;2.780802;0.001269976;1;
1513176473.644559;1513176473.644559;1513176473.644621;2.780802;0.001310248;1;
1513176473.654237;1513176473.654237;1513176473.6543;2.780802;0.001350439;1;
1513176473.664565;1513176473.664565;1513176473.66467;2.780802;0.001390345;1;
1513176473.674266;1513176473.674266;1513176473.674399;2.780802;0.00143017;1;
1513176473.684272;1513176473.684272;1513176473.684378;2.807802;0.001469916;1;
1513176473.694363;1513176473.694363;1513176473.694424;2.807802;0.001508982;1;
1513176473.704832;1513176473.704832;1513176473.704969;2.807802;0.001547969;1;
1513176473.714254;1513176473.714254;1513176473.71432;2.807802;0.001586879;1;
1513176473.724238;1513176473.724238;1513176473.724299;2.807802;0.00162571;1;
1513176473.734268;1513176473.734268;1513176473.734372;2.807802;0.001664464;1;
1513176473.744374;1513176473.744374;1513176473.744483;2.807802;0.001703141;1;
1513176473.754299;1513176473.754299;1513176473.754403;2.817462;0.00174174;1;
1513176473.764289;1513176473.764289;1513176473.76439;2.817462;0.001780262;1;
1513176473.774724;1513176473.774724;1513176473.774828;2.817462;0.001818842;1;
1513176473.785298;1513176473.785298;1513176473.785409;2.817462;0.001857345;1;
1513176473.794291;1513176473.794291;1513176473.794754;2.817462;0.001895771;1;
1513176473.804277;1513176473.804277;1513176473.804413;2.845293;0.001934121;1;
1513176473.814272;1513176473.814272;1513176473.814376;2.845293;0.001972393;1;
1513176473.824479;1513176473.824479;1513176473.824583;2.845293;0.002010589;1;
1513176473.83424;1513176473.83424;1513176473.834299;2.845293;0.002048709;1;
