SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;latitude;longitude;
1513176474.42483;1513176474.42483;1513176474.431549;57.77342054847627;12.76667719989073;
1513176474.509663;1513176474.509663;1513176474.509768;57.77342002672071;12.76668049880018;
1513176474.554734;1513176474.554734;1513176474.554832;57.77341924995244;12.76668542883575;
1513176474.579927;1513176474.579927;1513176474.580214;57.77341873501846;12.76668870183072;
1513176474.601205;1513176474.601205;1513176474.602447;57.77341822066508;12.7666919627879;
1513176474.6244;1513176474.6244;1513176474.624502;57.77341770633647;12.76669521106745;
1513176474.682036;1513176474.682036;1513176474.682146;57.77341693788799;12.76670006407063;
1513176474.732492;1513176474.732492;1513176474.732597;57.77341643007854;12.76670328785947;
1513176474.772541;1513176474.772541;1513176474.772638;57.773415926114;12.76670650103086;
1513176474.853377;1513176474.853377;1513176474.853556;57.77341542467756;12.76670970315039;
1513176474.889204;1513176474.889204;1513176474.889378;57.77341492554325;12.76671289565128;
1513176474.91171;1513176474.91171;1513176474.911815;57.77341467671958;12.76671448818108;
1513176474.929572;1513176474.929572;1513176474.92968;57.7734141795945;12.76671766589691;
1513176474.941329;1513176474.941329;1513176474.941434;57.77341368389288;12.76672083333066;
1513176474.954115;1513176474.954115;1513176474.954225;57.7734131900036;12.76672399195912;
1513176474.966677;1513176474.966677;1513176474.966787;57.77341269798448;12.76672714386036;
1513176474.982964;1513176474.982964;1513176474.983069;57.77341220840292;12.76673029418377;
1513176474.999792;1513176474.999792;1513176474.999964;57.77341172009577;12.76673344425704;
1513176475.04114;1513176475.04114;1513176475.041244;57.77341123180332;12.76673659443687;
1513176475.108728;1513176475.108728;1513176475.108828;57.77341074172417;12.76673974675583;
1513176475.188806;1513176475.188806;1513176475.188909;57.77341025054055;12.76674290269262;
1513176475.258855;1513176475.258855;1513176475.258964;57.77340975902729;12.76674606537865;
1513176475.308914;1513176475.308914;1513176475.30906;57.77340926692941;12.76674923608678;
1513176475.33027;1513176475.33027;1513176475.330381;57.77340877409377;12.7667524149655;
1513176475.360647;1513176475.360647;1513176475.360826;57.77340828010693;12.76675560341682;
1513176475.383995;1513176475.383995;1513176475.3842;57.77340778449403;12.76675880304911;
