SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;t1;t2;t3;t4;v1;v2;v3;v4;t;s;scal;commandAcc;commandAcc2;commandV;commandV2;acctime;mindistance;maxdistance;averagedistance;desireda;mm;
1513353138.714244;1513353138.714244;1513353138.714311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353139.71417;1513353139.71417;1513353139.71421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353140.714199;1513353140.714199;1513353140.714268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353141.714164;1513353141.714164;1513353141.714261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353142.714134;1513353142.714134;1513353142.714204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353143.714157;1513353143.714157;1513353143.714197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353144.714229;1513353144.714229;1513353144.714479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353145.714193;1513353145.714193;1513353145.71424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353146.714233;1513353146.714233;1513353146.714313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353147.714284;1513353147.714284;1513353147.714349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353148.71432;1513353148.71432;1513353148.714508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353149.714196;1513353149.714196;1513353149.714264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353150.714213;1513353150.714213;1513353150.714306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1513353151.7142;1513353151.7142;1513353151.71426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
