SampleTimeStamp;SentTimeStamp;ReceivedTimeStamp;positionX;positionY;velocityX;velocityY;orientation;yawRate;
1513353114.836821;1513353114.836821;1513353114.836888;27.89304916598659;-8.338829290314891;8.036546133052434;0.005455548154855256;-0.2798617854731664;0.00574219787826047;
1513353114.846805;1513353114.846805;1513353114.846866;27.97030296805006;-8.36097563127468;8.039443847465172;0.005438628129419218;-0.2798043634943838;0.005727589473368797;
1513353114.85678;1513353114.85678;1513353114.856844;28.04758584515332;-8.383125701300841;8.042326251324845;0.005421707524173563;-0.2797470875996501;0.005712950283485736;
1513353114.866814;1513353114.866814;1513353114.866876;28.12489764758776;-8.40527946615253;8.045193422867829;0.005404786808553249;-0.2796899580968152;0.00569828090485923;
1513353114.876812;1513353114.876812;1513353114.876876;28.20223822638204;-8.427436891862074;8.048044002564836;0.005387863461328959;-0.2796329752877666;0.005683579994478852;
1513353114.886772;1513353114.886772;1513353114.886835;28.27960741947486;-8.449597940794716;8.050879649671357;0.005370941441063966;-0.2795761394878218;0.005668850209786792;
1513353114.896843;1513353114.896843;1513353114.896896;28.35700508074749;-8.471762579920531;8.053700427515848;0.005354021088803134;-0.2795194509857239;0.005654092108173814;
1513353114.907491;1513353114.907491;1513353114.907555;28.43443106467556;-8.493930776440358;8.056506401379758;0.005337102438967127;-0.2794629100646421;0.005639306039882082;
1513353114.918833;1513353114.918833;1513353114.918898;28.51188522634718;-8.516102497793467;8.059297645431462;0.005316962825167405;-0.2794065170042433;0.005622402284736198;
1513353114.926848;1513353114.926848;1513353114.926913;28.5893674126608;-8.538277742658781;8.062072810104036;0.005300600975960888;-0.2793502929813959;0.005607816843175957;
1513353114.936837;1513353114.936837;1513353114.936904;28.6668774763669;-8.560456440399081;8.064833511759124;0.005284154429600773;-0.2792942148129641;0.005593174153009029;
1513353114.94682;1513353114.94682;1513353114.946881;28.74441527560394;-8.582638560201831;8.067579804638758;0.005267636751165444;-0.2792382830714341;0.005578478446583191;
1513353114.956864;1513353114.956864;1513353114.956927;28.82198066904818;-8.604824071353514;8.07031174557912;0.005251059395238971;-0.2791824982869682;0.005563733396893125;
1513353114.966789;1513353114.966789;1513353114.966854;28.89957351593372;-8.627012943263598;8.073029392945426;0.005234432367686323;-0.2791268609529993;0.005548942414033461;
1513353114.976811;1513353114.976811;1513353114.976873;28.97719367606411;-8.64920514547963;8.075732806449976;0.005217764067722123;-0.279071371528859;0.00553410844193631;
1513353114.986804;1513353114.986804;1513353114.986868;29.05484100982163;-8.671400647703551;8.07842204698664;0.005201061881220027;-0.2790160304444396;0.005519234245408526;
1513353114.996809;1513353114.996809;1513353114.99687;29.13251537817658;-8.693599419802194;8.081097176483695;0.005184331962044561;-0.2789608381019855;0.005504322197495908;
1513353115.006778;1513353115.006778;1513353115.006814;29.21021664269451;-8.715801431819621;8.083756916548211;0.005167577267202632;-0.2789057948800105;0.005489372933071581;
1513353115.016814;1513353115.016814;1513353115.016885;29.28794465264269;-8.738006650315842;8.086402806192387;0.005150805471563265;-0.2788509011506798;0.005474390256168121;
1513353115.026828;1513353115.026828;1513353115.026893;29.36569927208827;-8.760215046078523;8.089034896309951;0.005134020505603381;-0.2787961572481182;0.00545937599722222;
1513353115.03684;1513353115.03684;1513353115.036962;29.44348036558317;-8.782426590057401;8.091653240380078;0.005117225570835869;-0.2787415634881459;0.005444331704873574;
1513353115.04683;1513353115.04683;1513353115.046917;29.5212877981874;-8.804641253376797;8.094257893447974;0.005100423607870343;-0.2786871201710972;0.00542925891108221;
1513353115.056856;1513353115.056856;1513353115.056922;29.59912143548376;-8.826859007341017;8.096848911924397;0.005083616971460573;-0.2786328275819864;0.005414158900004802;
1513353115.06687;1513353115.06687;1513353115.066934;29.67698114358982;-8.84907982344235;8.099426353295394;0.005066872148925637;-0.2785786859929864;0.005399074651322608;
1513353115.07684;1513353115.07684;1513353115.076905;29.75486678934488;-8.871303672746215;8.10199027642355;0.005050114250233903;-0.2785246952464731;0.005383959616870307;
1513353115.086864;1513353115.086864;1513353115.086928;29.83277823994408;-8.893530527220495;8.104540740946387;0.005033346942140085;-0.2784708556503044;0.005368815632247944;
1513353115.097183;1513353115.097183;1513353115.097246;29.91071536315157;-8.915760359018432;8.107077807288306;0.00501657331114713;-0.2784171674939819;0.005353644325981666;
1513353115.106858;1513353115.106858;1513353115.106919;29.98867802730702;-8.937993140484725;8.109601536581977;0.00499979589106293;-0.278363631050722;0.005338447105378425;
1513353115.11678;1513353115.11678;1513353115.116845;30.0666661013313;-8.960228844161305;8.112111990567099;0.004983016986696053;-0.2783102465796682;0.00532322533786771;
